osm_id,amenity,name,building,way_area,shop,area,geometry,icon
608076967,,,house,60.3066,,60.3074482993581,"POLYGON ((121.1092667 14.66916099986821, 121.109328 14.6691380998682, 121.1093547 14.66920499986821, 121.1092934 14.66922779986821, 121.1092667 14.66916099986821))",home
608076968,,,house,67.4707,,67.4695252024011,"POLYGON ((121.1093436 14.66912939986821, 121.109402 14.6691041998682, 121.1094363 14.66917959986821, 121.1093746 14.66920299986821, 121.1093436 14.66912939986821))",home
608076969,,,house,70.0254,,70.0231561721609,"POLYGON ((121.1094806 14.6690701998682, 121.1095472 14.66904139986819, 121.1095757 14.6691120998682, 121.1095087 14.6691393998682, 121.1094806 14.6690701998682))",home
608076970,,,house,59.4355,,59.4348039589236,"POLYGON ((121.1097684 14.66895779986818, 121.1098344 14.66893149986817, 121.10986 14.66899159986818, 121.109794 14.66901789986819, 121.1097684 14.66895779986818))",home
608076971,,,house,65.043,,65.0458922827255,"POLYGON ((121.1098466 14.66892709986817, 121.1099219 14.66889849986817, 121.1099456 14.66895699986818, 121.1098703 14.66898549986819, 121.1098466 14.66892709986817))",home
608076972,,,house,70.7832,,70.7809702391612,"POLYGON ((121.109953 14.66887499986817, 121.1100278 14.66884739986817, 121.1100532 14.66891189986818, 121.1099784 14.66893949986818, 121.109953 14.66887499986817))",home
608076973,,,house,78.1992,,78.199413000251,"POLYGON ((121.1100381 14.66882709986817, 121.1101079 14.66879449986816, 121.1101433 14.66886539986817, 121.1100734 14.66889799986817, 121.1100381 14.66882709986817))",home
608076974,,,house,61.248,,61.2517226422033,"POLYGON ((121.1101777 14.66876389986816, 121.1102344 14.66873849986816, 121.1102676 14.66880799986817, 121.110211 14.66883339986816, 121.1101777 14.66876389986816))",home
618193251,,,house,25.2285,,25.2280436641945,"POLYGON ((121.0975261 14.65790819986688, 121.0975852 14.65789369986687, 121.0975934 14.65792499986689, 121.0975342 14.65793949986688, 121.0975261 14.65790819986688))",home
618196656,,,house,28.5293,,28.5301854604902,"POLYGON ((121.0978472 14.65744059986682, 121.0978884 14.65743299986682, 121.0978987 14.65748509986683, 121.0978575 14.65749279986683, 121.0978472 14.65744059986682))",home
618196657,,,house,20.5703,,20.569801076158,"POLYGON ((121.0978545 14.65762719986685, 121.0978833 14.65760589986685, 121.0979111 14.65764109986685, 121.0978823 14.65766239986685, 121.0978545 14.65762719986685))",home
618196658,,,house,68.3496,,68.3480077897663,"POLYGON ((121.0978955 14.65767569986686, 121.0979691 14.65762119986684, 121.0980053 14.65766689986685, 121.0979316 14.65772139986686, 121.0978955 14.65767569986686))",home
618196659,,,house,33.7676,,33.7656017845742,"POLYGON ((121.0979622 14.65771719986686, 121.0979929 14.65769449986686, 121.0980357 14.65774859986686, 121.098005 14.65777139986686, 121.0979622 14.65771719986686))",home
618196660,,,house,32.0957,,32.0986592244941,"POLYGON ((121.0980109 14.65777589986687, 121.0980473 14.65774899986686, 121.0980816 14.65779239986686, 121.0980452 14.65781939986687, 121.0980109 14.65777589986687))",home
618196661,,,house,21.3594,,21.3605750492462,"POLYGON ((121.0978978 14.65780839986687, 121.0979356 14.65778039986686, 121.0979576 14.65780829986687, 121.0979199 14.65783619986687, 121.0978978 14.65780839986687))",home
618196662,,,house,42.9941,,42.9937885698711,"POLYGON ((121.0979528 14.65779519986687, 121.0979871 14.65776969986686, 121.0980359 14.65783139986686, 121.0980016 14.65785679986687, 121.0979528 14.65779519986687))",home
618196663,,,house,16.2012,,16.1991362303793,"POLYGON ((121.0977477 14.65742189986682, 121.0977776 14.65741599986682, 121.0977862 14.65745659986683, 121.0977563 14.65746249986683, 121.0977477 14.65742189986682))",home
618196664,,,house,8.66797,,8.66712828912358,"POLYGON ((121.0977762 14.65739489986682, 121.0978025 14.65738969986682, 121.0978077 14.65741439986682, 121.0977814 14.65741959986683, 121.0977762 14.65739489986682))",home
618196665,,,house,15.2637,,15.2645984399474,"POLYGON ((121.0978365 14.65740079986682, 121.0978719 14.65739379986682, 121.0978788 14.65742609986683, 121.0978434 14.65743309986683, 121.0978365 14.65740079986682))",home
618196666,,,house,20.793,,20.7926420089201,"POLYGON ((121.0978072 14.6572619998668, 121.0978464 14.6572542998668, 121.0978548 14.65729399986681, 121.0978156 14.65730179986681, 121.0978072 14.6572619998668))",home
618196667,,,house,26.7031,,26.7038085071624,"POLYGON ((121.0978523 14.6572596998668, 121.0978946 14.6572512998668, 121.0979046 14.65729859986681, 121.0978623 14.65730699986681, 121.0978523 14.6572596998668))",home
618196668,,,house,25.7441,,25.74449630204,"POLYGON ((121.0977919 14.65732939986681, 121.097832 14.65732149986681, 121.0978422 14.65736959986681, 121.0978022 14.65737759986682, 121.0977919 14.65732939986681))",home
618196669,,,house,12.4355,,12.4389490066738,"POLYGON ((121.0976632 14.6572184998668, 121.0976985 14.6572114998668, 121.0977041 14.6572378998668, 121.0976688 14.6572448998668, 121.0976632 14.6572184998668))",home
618196670,,,house,13.6074,,13.6063490702549,"POLYGON ((121.0977078 14.6572142998668, 121.0977457 14.6572067998668, 121.0977514 14.6572336998668, 121.0977135 14.6572411998668, 121.0977078 14.6572142998668))",home
618196671,,,house,46.291,,46.2906652888534,"POLYGON ((121.0976505 14.65715689986679, 121.0977212 14.65714279986679, 121.0977316 14.6571918998668, 121.0976609 14.65720589986679, 121.0976505 14.65715689986679))",home
618196672,,,house,13.457,,13.45756917729,"POLYGON ((121.0977544 14.65712769986679, 121.0977803 14.65712249986679, 121.0977886 14.65716139986679, 121.0977626 14.6571664998668, 121.0977544 14.65712769986679))",home
618196673,,,house,33.0527,,33.053018748777,"POLYGON ((121.0977999 14.65713659986679, 121.0978644 14.65712379986679, 121.0978725 14.65716219986679, 121.097808 14.65717499986679, 121.0977999 14.65713659986679))",home
618196674,,,house,36.9629,,36.9612728521497,"POLYGON ((121.0977838 14.6572084998668, 121.0978382 14.6571976998668, 121.097849 14.6572485998668, 121.0977946 14.6572593998668, 121.0977838 14.6572084998668))",home
618196675,,,house,13.9492,,13.9503331426901,"POLYGON ((121.0977436 14.6572411998668, 121.0977765 14.65723469986681, 121.0977833 14.6572663998668, 121.0977504 14.65727299986681, 121.0977436 14.6572411998668))",home
618196676,,,house,25.2988,,25.2966276837066,"POLYGON ((121.0977652 14.65727579986681, 121.0978054 14.6572677998668, 121.0978154 14.65731499986681, 121.0977752 14.65732289986681, 121.0977652 14.65727579986681))",home
618196677,,,house,13.9492,,13.9496298118448,"POLYGON ((121.097627 14.6572625998668, 121.0976663 14.6572547998668, 121.0976719 14.65728139986681, 121.0976326 14.65728919986681, 121.097627 14.6572625998668))",home
618196678,,,house,52.4238,,52.4248264831426,"POLYGON ((121.0975122 14.65713869986679, 121.0975941 14.65712249986679, 121.0976043 14.65717039986679, 121.0975224 14.6571866998668, 121.0975122 14.65713869986679))",home
618196679,,,house,13.0469,,13.0437808278578,"POLYGON ((121.0974776 14.65716239986679, 121.0975038 14.65715719986679, 121.0975117 14.65719449986679, 121.0974855 14.6571996998668, 121.0974776 14.65716239986679))",home
618196680,,,house,10.5215,,10.522101339197,"POLYGON ((121.0974895 14.6572064998668, 121.0975143 14.6572015998668, 121.097521 14.6572333998668, 121.0974962 14.6572382998668, 121.0974895 14.6572064998668))",home
618196681,,,house,18.9668,,18.9646183027503,"POLYGON ((121.0975279 14.65719549986679, 121.0975641 14.6571921998668, 121.097568 14.6572327998668, 121.0975318 14.6572359998668, 121.0975279 14.65719549986679))",home
618196682,,,house,30.5527,,30.5517115367241,"POLYGON ((121.0975677 14.65718469986679, 121.097614 14.65717689986679, 121.097623 14.6572268998668, 121.0975767 14.65723469986681, 121.0975677 14.65718469986679))",home
618196683,,,house,20.4219,,20.422468466276,"POLYGON ((121.0975765 14.65729199986681, 121.0976176 14.65728719986681, 121.0976223 14.65732549986681, 121.0975812 14.65733019986681, 121.0975765 14.65729199986681))",home
618196684,,,house,27.4551,,27.4527514699368,"POLYGON ((121.0976911 14.65731919986681, 121.0977269 14.6573124998668, 121.0977383 14.65737029986682, 121.0977025 14.65737689986682, 121.0976911 14.65731919986681))",home
618196685,,,house,42.4062,,42.4087795532814,"POLYGON ((121.0976333 14.65731319986681, 121.0976789 14.65730739986681, 121.0976887 14.65737869986682, 121.0976431 14.65738459986682, 121.0976333 14.65731319986681))",home
618196686,,,house,11.6504,,11.6494828869699,"POLYGON ((121.097563 14.65737639986681, 121.0975958 14.65737379986682, 121.0975982 14.65740129986682, 121.0975653 14.65740389986682, 121.097563 14.65737639986681))",home
618196687,,,house,24.8164,,24.8180309637681,"POLYGON ((121.0975613 14.65734169986681, 121.0976223 14.65733779986681, 121.0976245 14.65736939986682, 121.0975634 14.65737329986682, 121.0975613 14.65734169986681))",home
618196688,,,house,62.9531,,62.9535597739574,"POLYGON ((121.0975017 14.6572497998668, 121.0975581 14.6572419998668, 121.0975707 14.65732739986681, 121.0975143 14.65733519986681, 121.0975017 14.6572497998668))",home
618196689,,,house,30.2246,,30.2258775032612,"POLYGON ((121.0975131 14.65734799986681, 121.0975513 14.65734409986681, 121.0975579 14.65740519986682, 121.0975197 14.65740909986683, 121.0975131 14.65734799986681))",home
618196690,,,house,32.5273,,32.5279002086766,"POLYGON ((121.0977044 14.65742169986683, 121.0977453 14.65741999986682, 121.0977481 14.65748189986683, 121.0977071 14.65748359986683, 121.0977044 14.65742169986683))",home
618196691,,,house,44.5,,44.4985680418974,"POLYGON ((121.0976334 14.65741449986682, 121.0976861 14.65741229986682, 121.097689 14.65747809986683, 121.0976363 14.65748029986683, 121.0976334 14.65741449986682))",home
618196692,,,house,84.1992,,84.2000865849675,"POLYGON ((121.0975321 14.65742709986682, 121.0976086 14.65740949986682, 121.0976287 14.65749069986683, 121.0975521 14.65750839986683, 121.0975321 14.65742709986682))",home
618196693,,,house,47.4805,,47.4810685160653,"POLYGON ((121.0976872 14.65749919986683, 121.0977467 14.65748549986683, 121.0977612 14.65754449986684, 121.0977018 14.65755819986684, 121.0976872 14.65749919986683))",home
618196694,,,house,38.959,,38.9600228024251,"POLYGON ((121.097626 14.65750479986683, 121.0976702 14.65749459986683, 121.0976863 14.65755969986684, 121.0976421 14.65756989986684, 121.097626 14.65750479986683))",home
618196695,,,house,54.1055,,54.104229334558,"POLYGON ((121.0975526 14.65751949986683, 121.0976126 14.65750559986683, 121.097629 14.65757219986684, 121.097569 14.65758609986684, 121.0975526 14.65751949986683))",home
618196696,,,house,15.8477,,15.8446675115568,"POLYGON ((121.0978288 14.65766059986685, 121.0978607 14.65765319986685, 121.0978697 14.65768999986685, 121.0978379 14.65769729986686, 121.0978288 14.65766059986685))",home
618196698,,,house,36.1484,,36.1516248441595,"POLYGON ((121.0977766 14.65758519986684, 121.0978107 14.65757729986684, 121.09783 14.65765569986685, 121.097796 14.65766359986685, 121.0977766 14.65758519986684))",home
618196699,,,house,46.6934,,46.693660380372,"POLYGON ((121.097725 14.65757059986684, 121.0977668 14.65756089986684, 121.0977871 14.65764339986685, 121.0977453 14.65765309986685, 121.097725 14.65757059986684))",home
618196700,,,house,18.8457,,18.8473942263196,"POLYGON ((121.09776 14.65767699986685, 121.0977963 14.65766859986685, 121.0978058 14.65770699986686, 121.0977695 14.65771529986685, 121.09776 14.65767699986685))",home
618196701,,,house,48.3438,,48.344168547701,"POLYGON ((121.0976773 14.65765889986685, 121.0977252 14.65764789986685, 121.0977436 14.65772239986686, 121.0976957 14.65773349986686, 121.0976773 14.65765889986685))",home
618196702,,,house,43.752,,43.7517798411556,"POLYGON ((121.0976173 14.65759009986684, 121.0976699 14.65757799986684, 121.097685 14.65763939986685, 121.0976324 14.65765159986685, 121.0976173 14.65759009986684))",home
618196703,,,house,38.3262,,38.3233103680028,"POLYGON ((121.0975704 14.65760069986684, 121.0976106 14.65759139986684, 121.0976279 14.65766189986685, 121.0975878 14.65767119986685, 121.0975704 14.65760069986684))",home
618196704,,,house,57.6035,,57.5996255977792,"POLYGON ((121.0975938 14.65768089986685, 121.0976542 14.65766699986685, 121.0976716 14.65773739986686, 121.0976111 14.65775129986686, 121.0975938 14.65768089986685))",home
618196705,,,house,64.2695,,64.2690898304806,"POLYGON ((121.0976401 14.65791059986688, 121.0977212 14.65788509986688, 121.09774 14.65794109986689, 121.0976588 14.65796649986689, 121.0976401 14.65791059986688))",home
618196706,,,house,31.9883,,31.9903767056521,"POLYGON ((121.0977641 14.65788459986688, 121.0978149 14.65786869986688, 121.0978298 14.65791319986688, 121.097779 14.65792909986688, 121.0977641 14.65788459986688))",home
618196707,,,house,45.5312,,45.5336127674136,"POLYGON ((121.0978186 14.65785199986687, 121.0978862 14.65783079986687, 121.0979021 14.65787839986688, 121.0978345 14.65789959986688, 121.0978186 14.65785199986687))",home
618196708,,,house,69.8008,,69.8011888356284,"POLYGON ((121.0979028 14.65788149986688, 121.0979673 14.65786129986687, 121.0979929 14.65793769986688, 121.0979284 14.65795799986689, 121.0979028 14.65788149986688))",home
618196709,,,house,68.1328,,68.1333020924538,"POLYGON ((121.0979315 14.65796629986689, 121.0979995 14.65794499986689, 121.0980232 14.65801579986689, 121.0979552 14.6580370998669, 121.0979315 14.65796629986689))",home
618196710,,,house,50.0898,,50.0889903370784,"POLYGON ((121.0978458 14.65791349986688, 121.0978922 14.65789889986688, 121.0979178 14.65797519986689, 121.0978714 14.65798969986689, 121.0978458 14.65791349986688))",home
618196711,,,house,40.1953,,40.1959024516472,"POLYGON ((121.0977923 14.65793329986688, 121.0978364 14.65791949986688, 121.097858 14.65798389986689, 121.0978139 14.65799769986689, 121.0977923 14.65793329986688))",home
618196712,,,house,62.6426,,62.643667376939,"POLYGON ((121.0976924 14.65797579986689, 121.0977326 14.65796309986689, 121.0977695 14.6580730998669, 121.0977293 14.6580857998669, 121.0976924 14.65797579986689))",home
618196713,,,house,54.9414,,54.9431299703117,"POLYGON ((121.0977386 14.65795669986689, 121.0977895 14.65794069986688, 121.0978151 14.65801699986689, 121.0977642 14.65803289986689, 121.0977386 14.65795669986689))",home
618196714,,,house,41.7305,,41.7294635074914,"POLYGON ((121.0970035 14.65566669986662, 121.0970473 14.65563909986661, 121.0970825 14.65569129986662, 121.0970387 14.65571889986663, 121.0970035 14.65566669986662))",home
618196715,,,house,93.5117,,93.5121231812293,"POLYGON ((121.0970226 14.65649649986672, 121.0970971 14.65645559986671, 121.0971417 14.65653159986672, 121.0971056 14.65656009986672, 121.0970511 14.65654789986672, 121.0970226 14.65649649986672))",home
618196716,,,house,54.0723,,54.0727111152855,"POLYGON ((121.0971325 14.65644789986671, 121.0972085 14.65644489986671, 121.0972109 14.65650029986671, 121.0971349 14.65650339986671, 121.0971325 14.65644789986671))",home
618196717,,,house,24.8555,,24.8542630445033,"POLYGON ((121.0970339 14.65662719986673, 121.0970909 14.65662089986673, 121.0970949 14.65665449986673, 121.0970379 14.65666079986673, 121.0970339 14.65662719986673))",home
618196718,,,house,10.7754,,10.7753697451743,"POLYGON ((121.0971118 14.65665849986673, 121.09714 14.65665539986673, 121.0971435 14.65668479986674, 121.0971152 14.65668789986674, 121.0971118 14.65665849986673))",home
618196719,,,house,16.6074,,16.6067180534248,"POLYGON ((121.097104 14.65662059986673, 121.0971392 14.65661659986673, 121.0971435 14.65665299986673, 121.0971083 14.65665689986673, 121.097104 14.65662059986673))",home
618196720,,,house,17.668,,17.6653036016129,"POLYGON ((121.0971516 14.65661339986673, 121.0971888 14.65660929986673, 121.0971931 14.65664589986673, 121.0971559 14.65664999986673, 121.0971516 14.65661339986673))",home
618196721,,,house,39.6035,,39.6058136037384,"POLYGON ((121.0972052 14.65660889986672, 121.0972509 14.65660379986673, 121.0972589 14.65667049986673, 121.0972131 14.65667559986673, 121.0972052 14.65660889986672))",home
618196722,,,house,43.4922,,43.490538469183,"POLYGON ((121.0972567 14.65659549986673, 121.0973062 14.65659019986672, 121.097314 14.65665789986673, 121.0972645 14.65666329986673, 121.0972567 14.65659549986673))",home
618196723,,,house,40.1426,,40.1415559984193,"POLYGON ((121.0972448 14.65668219986673, 121.0972995 14.65668069986673, 121.0973011 14.65673799986674, 121.0972464 14.65673939986674, 121.0972448 14.65668219986673))",home
618196724,,,house,50.252,,50.2524060651098,"POLYGON ((121.0971851 14.65667889986673, 121.0972394 14.65667749986673, 121.0972414 14.65674969986674, 121.0971871 14.65675109986674, 121.0971851 14.65667889986673))",home
618196725,,,house,56.8516,,56.853571727123,"POLYGON ((121.097114 14.65669129986673, 121.0971812 14.65668949986674, 121.0971831 14.65675549986674, 121.0971159 14.65675729986675, 121.097114 14.65669129986673))",home
618196726,,,house,59.8594,,59.8598007124778,"POLYGON ((121.0970341 14.65666609986673, 121.0970967 14.65666449986673, 121.0970988 14.65673909986674, 121.0970362 14.65674069986675, 121.0970341 14.65666609986673))",home
618196727,,,house,34.9688,,34.9671347336247,"POLYGON ((121.0969886 14.65686929986676, 121.0970344 14.65686149986676, 121.097045 14.65691929986676, 121.0969992 14.65692709986677, 121.0969886 14.65686929986676))",home
618196728,,,house,85.6348,,85.6366203407329,"POLYGON ((121.0970362 14.65680249986675, 121.0970992 14.65679169986675, 121.097118 14.65689459986676, 121.097055 14.65690539986676, 121.0970362 14.65680249986675))",home
618196729,,,house,27.3438,,27.3425370620748,"POLYGON ((121.0971288 14.65685829986676, 121.0971707 14.65685109986676, 121.0971797 14.65690049986676, 121.0971378 14.65690769986676, 121.0971288 14.65685829986676))",home
618196730,,,house,16.4316,,16.4291357426341,"POLYGON ((121.0971475 14.65678109986675, 121.0971775 14.65677599986675, 121.0971851 14.65681739986675, 121.0971551 14.65682259986675, 121.0971475 14.65678109986675))",home
618196731,,,house,23.9395,,23.9405621269687,"POLYGON ((121.0971864 14.65678109986675, 121.0972281 14.65677399986674, 121.0972361 14.65681739986675, 121.0971944 14.65682459986675, 121.0971864 14.65678109986675))",home
618196732,,,house,26.8652,,26.8662295920832,"POLYGON ((121.0972421 14.65677329986674, 121.0972834 14.65676629986675, 121.0972924 14.65681549986676, 121.0972511 14.65682259986675, 121.0972421 14.65677329986674))",home
618196733,,,house,16.9492,,16.9507759685947,"POLYGON ((121.0972962 14.65679059986675, 121.097344 14.65678239986674, 121.0973489 14.65680929986675, 121.0973011 14.65681739986675, 121.0972962 14.65679059986675))",home
618196734,,,house,13.7637,,13.7632984576879,"POLYGON ((121.0973313 14.65683759986675, 121.0973602 14.65683259986675, 121.0973668 14.65686869986676, 121.0973379 14.65687359986676, 121.0973313 14.65683759986675))",home
618196735,,,house,25.3262,,25.3242432036038,"POLYGON ((121.097279 14.65682979986675, 121.0973217 14.65682249986675, 121.0973299 14.65686739986676, 121.0972872 14.65687469986675, 121.097279 14.65682979986675))",home
618196736,,,house,32.4688,,32.4687815131738,"POLYGON ((121.0970134 14.65696569986677, 121.0970729 14.65695549986677, 121.0970805 14.65699679986677, 121.097021 14.65700699986678, 121.0970134 14.65696569986677))",home
618196737,,,house,44.3477,,44.3463064087532,"POLYGON ((121.0970865 14.65696569986677, 121.0971418 14.65695619986677, 121.0971529 14.65701689986678, 121.0970976 14.65702639986678, 121.0970865 14.65696569986677))",home
618196739,,,house,48.498,,48.4984219277902,"POLYGON ((121.0971563 14.65694619986677, 121.0972075 14.65693739986677, 121.0972206 14.65700909986677, 121.0971694 14.65701789986677, 121.0971563 14.65694619986677))",home
618196740,,,house,16.4277,,16.4274850939901,"POLYGON ((121.0972253 14.65697739986677, 121.0972596 14.65697149986677, 121.0972662 14.65700779986677, 121.097232 14.65701369986678, 121.0972253 14.65697739986677))",home
618196742,,,house,28.8105,,28.8113375969598,"POLYGON ((121.0972609 14.65693319986677, 121.0973048 14.65692569986677, 121.0973138 14.65697539986677, 121.0972699 14.65698289986677, 121.0972609 14.65693319986677))",home
618196743,,,house,48.9668,,48.9649152022371,"POLYGON ((121.0973118 14.65692449986677, 121.0973656 14.65691529986676, 121.0973782 14.65698419986677, 121.0973244 14.65699339986677, 121.0973118 14.65692449986677))",home
618196744,,,house,21.0527,,21.0541173038512,"POLYGON ((121.0970154 14.65707759986678, 121.0970583 14.65707029986678, 121.0970651 14.65710739986679, 121.0970222 14.65711479986678, 121.0970154 14.65707759986678))",home
618196745,,,house,29.4062,,29.4065820331762,"POLYGON ((121.0970637 14.65705939986678, 121.0971074 14.65705199986678, 121.0971167 14.65710289986678, 121.097073 14.65711039986678, 121.0970637 14.65705939986678))",home
618196746,,,house,64.1641,,64.1647015241573,"POLYGON ((121.0971241 14.65704389986678, 121.0972073 14.65702959986677, 121.097218 14.65708799986678, 121.0971347 14.65710219986679, 121.0971241 14.65704389986678))",home
618196747,,,house,55.5449,,55.5428626858522,"POLYGON ((121.0972267 14.65702629986678, 121.097292 14.65701519986678, 121.0973038 14.65707949986678, 121.0972384 14.65709069986678, 121.0972267 14.65702629986678))",home
618196748,,,house,31.2715,,31.2715457903633,"POLYGON ((121.0973028 14.65701839986678, 121.0973547 14.65700949986677, 121.0973631 14.65705509986678, 121.0973112 14.65706399986678, 121.0973028 14.65701839986678))",home
618196749,,,house,22.6504,,22.6479179959942,"POLYGON ((121.0973635 14.65701009986678, 121.0973942 14.65700489986678, 121.0974044 14.65706069986678, 121.0973737 14.65706599986678, 121.0973635 14.65701009986678))",home
618196750,,,house,78.041,,78.0423635056737,"POLYGON ((121.0971214 14.65713209986679, 121.0972212 14.65711499986678, 121.097232 14.65717419986679, 121.0971322 14.6571912998668, 121.0971214 14.65713209986679))",home
618196751,,,house,52.377,,52.3749960921005,"POLYGON ((121.0972696 14.65711259986679, 121.0973333 14.65710169986678, 121.0973447 14.65716389986679, 121.0972809 14.6571747998668, 121.0972696 14.65711259986679))",home
618196752,,,house,57.9668,,57.9670224985713,"POLYGON ((121.0973496 14.65709889986678, 121.0974171 14.65708729986678, 121.097429 14.65715229986679, 121.0973615 14.65716389986679, 121.0973496 14.65709889986678))",home
618196753,,,house,19.8848,,19.8844880868352,"POLYGON ((121.0970523 14.6572111998668, 121.0970971 14.6572035998668, 121.0971033 14.6572371998668, 121.0970585 14.6572447998668, 121.0970523 14.6572111998668))",home
618196754,,,house,20.3184,,20.3167876208084,"POLYGON ((121.0971221 14.6572105998668, 121.0971619 14.6572037998668, 121.097169 14.6572423998668, 121.0971291 14.6572491998668, 121.0971221 14.6572105998668))",home
618196755,,,house,44.4902,,44.4909666228104,"POLYGON ((121.0972106 14.6572033998668, 121.0972666 14.65719389986679, 121.0972776 14.65725399986681, 121.0972216 14.6572635998668, 121.0972106 14.6572033998668))",home
618196756,,,house,52.0938,,52.0924514495338,"POLYGON ((121.097277 14.6571917998668, 121.0973399 14.65718099986679, 121.0973514 14.65724369986681, 121.0972884 14.6572543998668, 121.097277 14.6571917998668))",home
618196757,,,house,67.0938,,67.0949030774762,"POLYGON ((121.0973561 14.65719239986679, 121.0974333 14.6571791998668, 121.0974453 14.6572449998668, 121.0973681 14.6572581998668, 121.0973561 14.65719239986679))",home
618196758,,,house,46.8379,,46.8388514866115,"POLYGON ((121.0972032 14.65729099986681, 121.0972586 14.65728149986681, 121.0972703 14.65734549986682, 121.0972149 14.65735499986682, 121.0972032 14.65729099986681))",home
618196759,,,house,39.373,,39.3746692069188,"POLYGON ((121.0973018 14.65727799986681, 121.0973536 14.65726919986681, 121.0973641 14.65732669986681, 121.0973123 14.65733559986682, 121.0973018 14.65727799986681))",home
618196760,,,house,56.2949,,56.2946295876629,"POLYGON ((121.0973957 14.65732479986681, 121.0974487 14.65731569986681, 121.0974634 14.65739609986682, 121.0974104 14.65740519986682, 121.0973957 14.65732479986681))",home
618196761,,,house,62.3301,,62.3299284690085,"POLYGON ((121.0971811 14.65737729986682, 121.0972537 14.65736489986682, 121.0972656 14.65742979986682, 121.0971929 14.65744229986682, 121.0971811 14.65737729986682))",home
618196762,,,house,61.0645,,61.0661202239844,"POLYGON ((121.0971202 14.65730519986681, 121.097192 14.65729289986681, 121.0972038 14.65735729986682, 121.0971319 14.65736949986681, 121.0971202 14.65730519986681))",home
618196763,,,house,50.1758,,50.1771866651191,"POLYGON ((121.0971187 14.65738539986682, 121.0971702 14.65737369986682, 121.0971878 14.65744569986683, 121.0971363 14.65745749986683, 121.0971187 14.65738539986682))",home
618196764,,,house,26.1504,,26.1516433325729,"POLYGON ((121.0973038 14.65747489986683, 121.097349 14.65746459986683, 121.0973594 14.65750739986683, 121.0973142 14.65751769986684, 121.0973038 14.65747489986683))",home
618196765,,,house,42.4434,,42.4407021454092,"POLYGON ((121.0972193 14.65746779986683, 121.0972699 14.65745629986683, 121.097285 14.65751839986683, 121.0972345 14.65752989986684, 121.0972193 14.65746779986683))",home
618196766,,,house,32.5156,,32.5150989838358,"POLYGON ((121.0971643 14.65747659986683, 121.0972027 14.65746779986683, 121.097218 14.65753039986683, 121.0971796 14.65753919986683, 121.0971643 14.65747659986683))",home
618196767,,,house,37.1191,,37.1225203178083,"POLYGON ((121.0971066 14.65748889986683, 121.0971562 14.65747759986683, 121.0971697 14.65753299986683, 121.0971202 14.65754429986684, 121.0971066 14.65748889986683))",home
618196768,,,house,21.2617,,21.2587852018972,"POLYGON ((121.0970879 14.65755979986684, 121.0971371 14.65754849986684, 121.0971449 14.65758049986684, 121.0970957 14.65759169986685, 121.0970879 14.65755979986684))",home
618196769,,,house,18.8574,,18.8589787995731,"POLYGON ((121.0971858 14.65759349986685, 121.097228 14.65758379986684, 121.0972361 14.65761679986685, 121.0971938 14.65762649986685, 121.0971858 14.65759349986685))",home
618196770,,,house,36.4297,,36.430401275335,"POLYGON ((121.0971536 14.65755329986684, 121.0972209 14.65753789986684, 121.0972307 14.65757789986684, 121.0971633 14.65759329986685, 121.0971536 14.65755329986684))",home
618196771,,,house,36.8125,,36.8124890737401,"POLYGON ((121.0973011 14.65753059986683, 121.0973439 14.65752079986684, 121.0973594 14.65758439986684, 121.0973166 14.65759419986685, 121.0973011 14.65753059986683))",home
618196772,,,house,50.8008,,50.7995420978105,"POLYGON ((121.0972381 14.65754219986684, 121.0972922 14.65752989986684, 121.0973091 14.65759929986684, 121.097255 14.65761169986685, 121.0972381 14.65754219986684))",home
618196773,,,house,28.5801,,28.5816884432862,"POLYGON ((121.0973547 14.65752599986684, 121.0973929 14.65751729986683, 121.0974064 14.65757269986684, 121.0973683 14.65758139986684, 121.0973547 14.65752599986684))",home
618196774,,,house,18.5352,,18.5322157193145,"POLYGON ((121.0974386 14.65749489986683, 121.0974785 14.65748579986683, 121.0974868 14.65752019986684, 121.097447 14.65752929986684, 121.0974386 14.65749489986683))",home
618196775,,,house,32.3867,,32.386965396797,"POLYGON ((121.0973983 14.65761229986684, 121.0974456 14.65760399986684, 121.0974553 14.65765579986685, 121.0974081 14.65766409986685, 121.0973983 14.65761229986684))",home
618196776,,,house,27.5312,,27.5329080929884,"POLYGON ((121.097464 14.65762979986685, 121.0975242 14.65761609986685, 121.0975324 14.65764989986685, 121.0974723 14.65766369986686, 121.097464 14.65762979986685))",home
618196777,,,house,25.7969,,25.7980612805591,"POLYGON ((121.0974412 14.65753829986684, 121.0974901 14.65752719986683, 121.0974996 14.65756619986684, 121.0974508 14.65757739986684, 121.0974412 14.65753829986684))",home
618196778,,,house,25.1836,,25.1822222189097,"POLYGON ((121.0973524 14.65763929986685, 121.097391 14.65763049986685, 121.0974027 14.65767869986685, 121.0973641 14.65768759986685, 121.0973524 14.65763929986685))",home
618196779,,,house,49.3945,,49.3934683651912,"POLYGON ((121.0972653 14.65765429986685, 121.0973436 14.65763649986685, 121.097355 14.65768309986685, 121.0972767 14.65770099986685, 121.0972653 14.65765429986685))",home
618196780,,,house,21.0059,,21.0040269260131,"POLYGON ((121.097218 14.65766609986685, 121.0972576 14.65765519986685, 121.0972689 14.65769339986685, 121.0972292 14.65770439986686, 121.097218 14.65766609986685))",home
